normalized_key,level,hazard_type,area_ratio,rank_avg,rank_max,source,acquired_on
神奈川県横浜市中区石川町2丁目,chome,landslide_special,0.0477,0.0954,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区石川町3丁目,chome,landslide_special,0.0421,0.0842,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区石川町4丁目,chome,landslide_special,0.0459,0.0918,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区石川町5丁目,chome,landslide_special,0.0101,0.0202,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区福富町仲通,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区福富町東通,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区福富町西通,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区立野,chome,landslide_special,0.019,0.038,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区竹之丸,chome,landslide_special,0.0242,0.0484,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区簑沢,chome,landslide_special,0.0054,0.0108,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区羽衣町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区羽衣町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区羽衣町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区翁町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区翁町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区花咲町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区花咲町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区花咲町3丁目,chome,landslide_special,0.0091,0.0182,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区若葉町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区若葉町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区若葉町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区英町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区蓬莱町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区蓬莱町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区蓬莱町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区西之谷町,chome,landslide_special,0.0525,0.105,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区西竹之丸,chome,landslide_special,0.0013,0.0027,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区諏訪町,chome,landslide_special,0.0208,0.0416,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区豆口台,chome,landslide_special,0.0016,0.0031,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区豊浦町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区赤門町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区野毛町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区野毛町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区野毛町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区野毛町4丁目,chome,landslide_special,0.0094,0.0189,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区錦町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町4丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町5丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町6丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町7丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町8丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区長者町9丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区鷺山,chome,landslide_special,0.0047,0.0094,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区麦田町1丁目,chome,landslide_special,0.0136,0.0273,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区麦田町2丁目,chome,landslide_special,0.0033,0.0066,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区麦田町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区麦田町4丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区黄金町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市中区黄金町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区上星川1丁目,chome,landslide_special,0.0253,0.0507,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区上星川2丁目,chome,landslide_special,0.0142,0.0283,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区上星川3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区上菅田町,chome,landslide_special,0.006,0.012,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区今井町,chome,landslide_special,0.0208,0.0415,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区仏向町,chome,landslide_special,0.0246,0.0493,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区仏向西,chome,landslide_special,0.0099,0.0199,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区保土が谷町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区保土が谷町2丁目,chome,landslide_special,0.0,0.0,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区保土が谷町3丁目,chome,landslide_special,0.0107,0.0213,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区初音が丘,chome,landslide_special,0.0126,0.0253,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区和田1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区和田2丁目,chome,landslide_special,0.0068,0.0137,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区坂本町,chome,landslide_special,0.0561,0.1122,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区境木本町,chome,landslide_special,0.0109,0.0218,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区境木町,chome,landslide_special,0.0354,0.0708,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区天王町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区天王町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区宮田町1丁目,chome,landslide_special,0.0167,0.0333,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区宮田町2丁目,chome,landslide_special,0.0726,0.1452,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区宮田町3丁目,chome,landslide_special,0.0008,0.0016,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区岡沢町,chome,landslide_special,0.0093,0.0186,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区岩井町,chome,landslide_special,0.0149,0.0298,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区岩崎町,chome,landslide_special,0.0473,0.0947,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区岩間町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区岩間町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区峰岡町1丁目,chome,landslide_special,0.0094,0.0187,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区峰岡町2丁目,chome,landslide_special,0.003,0.006,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区峰岡町3丁目,chome,landslide_special,0.0083,0.0165,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区峰沢町,chome,landslide_special,0.0007,0.0014,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区川島町,chome,landslide_special,0.0387,0.0774,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区川辺町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区帷子町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区帷子町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区常盤台,chome,landslide_special,0.001,0.0019,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区新井町,chome,landslide_special,0.0133,0.0266,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区新桜が丘1丁目,chome,landslide_special,0.0002,0.0003,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区新桜が丘2丁目,chome,landslide_special,0.0085,0.017,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区明神台,chome,landslide_special,0.1043,0.2086,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区星川1丁目,chome,landslide_special,0.0533,0.1067,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区星川2丁目,chome,landslide_special,0.0589,0.1178,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区星川3丁目,chome,landslide_special,0.0411,0.0822,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区月見台,chome,landslide_special,0.0288,0.0576,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区東川島町,chome,landslide_special,0.0178,0.0356,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区桜が丘1丁目,chome,landslide_special,0.1141,0.2282,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区桜が丘2丁目,chome,landslide_special,0.0227,0.0453,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区権太坂1丁目,chome,landslide_special,0.0171,0.0342,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区権太坂2丁目,chome,landslide_special,0.0253,0.0505,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区権太坂3丁目,chome,landslide_special,0.001,0.002,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区法泉1丁目,chome,landslide_special,0.036,0.0719,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区法泉2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区法泉3丁目,chome,landslide_special,0.0263,0.0526,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区瀬戸が谷町,chome,landslide_special,0.0614,0.1227,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区狩場町,chome,landslide_special,0.0219,0.0437,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区神戸町,chome,landslide_special,0.0451,0.0903,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区花見台,chome,landslide_special,0.0419,0.0839,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区藤塚町,chome,landslide_special,0.016,0.0319,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区西久保町,chome,landslide_special,0.0289,0.0577,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区西谷町,chome,landslide_special,0.0177,0.0354,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区釜台町,chome,landslide_special,0.0014,0.0028,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区鎌谷町,chome,landslide_special,0.0031,0.0062,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市保土が谷区霞台,chome,landslide_special,0.0184,0.0368,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区万世町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区万世町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区三春台,chome,landslide_special,0.0152,0.0304,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中島町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中島町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中島町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中島町4丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中村町1丁目,chome,landslide_special,0.0219,0.0439,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中村町2丁目,chome,landslide_special,0.0526,0.1051,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中村町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中村町4丁目,chome,landslide_special,0.014,0.028,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中村町5丁目,chome,landslide_special,0.0039,0.0079,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中里1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中里2丁目,chome,landslide_special,0.0768,0.1537,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中里3丁目,chome,landslide_special,0.044,0.088,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中里4丁目,chome,landslide_special,0.0099,0.0198,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区中里町,chome,landslide_special,0.2297,0.4594,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区二葉町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区二葉町2丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区二葉町3丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区二葉町4丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区井土が谷上町,chome,landslide_special,0.0091,0.0183,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区井土が谷下町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区井土が谷中町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区伏見町,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区八幡町,chome,landslide_special,0.0197,0.0394,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区六ツ川1丁目,chome,landslide_special,0.0799,0.1598,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区六ツ川2丁目,chome,landslide_special,0.0056,0.0112,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区六ツ川3丁目,chome,landslide_special,0.0097,0.0195,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区六ツ川4丁目,chome,landslide_special,0.0036,0.0072,2.0,mlit_a33-23,2026-09-05
神奈川県横浜市南区共進町1丁目,chome,landslide_special,0.0,0.0,0.0,mlit_a33-23,2026-09-05
